Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
1798,59.92,3,0.00,0.77,31.31,0.3200,medio,No
1800,59.99,3,0.00,0.32,31.39,0.3220,medio,No
1802,60.05,4,12.00,2.20,32.10,0.5660,medio,No
1804,60.12,3,0.00,0.88,31.81,0.3210,medio,No
1806,60.19,4,6.00,1.69,31.24,0.5160,medio,No
1808,60.25,3,0.00,1.17,31.15,0.3180,medio,No
1810,60.32,3,0.00,1.05,31.44,0.3190,medio,No
1812,60.39,3,6.00,2.07,30.79,0.4930,medio,No
1814,60.45,3,12.00,2.76,30.83,0.5600,medio,No
1816,60.52,3,12.00,2.42,30.99,0.5620,medio,No
1818,60.59,3,0.00,1.64,31.53,0.3170,medio,No
1820,60.65,3,12.00,2.89,31.48,0.5610,medio,No
1822,60.72,3,18.00,4.15,31.26,0.6060,alto,No
1824,60.79,3,18.00,4.67,31.07,0.6030,alto,No
1826,60.85,3,18.00,3.81,31.56,0.6080,alto,No
1828,60.92,3,18.00,3.70,31.21,0.6070,alto,No
1830,60.99,3,18.00,3.04,31.04,0.6100,alto,No
1832,61.05,3,6.00,2.03,31.01,0.4970,medio,No
1834,61.12,3,12.00,2.17,31.21,0.5640,medio,No
1836,61.19,3,6.00,1.24,31.38,0.5180,medio,No
1838,61.25,3,6.00,1.21,31.46,0.5180,medio,No
1840,61.32,3,12.00,2.92,32.15,0.5630,medio,No
1842,61.39,3,12.00,3.58,31.99,0.5600,medio,No
1844,61.45,4,12.00,3.66,31.83,0.5570,medio,No
1846,61.52,3,12.00,3.99,31.96,0.5430,medio,No
1848,61.59,2,12.00,5.00,32.06,0.5120,medio,No
1850,61.65,2,18.00,6.19,31.78,0.5790,medio,No
1852,61.72,3,18.00,5.07,31.97,0.6030,alto,No
1854,61.79,2,18.00,5.00,31.77,0.6030,alto,No
1856,61.85,2,18.00,4.38,32.01,0.6060,alto,No
1858,61.92,3,6.00,1.46,31.69,0.5180,medio,No
1860,61.99,2,6.00,1.68,32.01,0.5180,medio,No
1862,62.05,3,0.00,1.23,31.56,0.3180,medio,No
1864,62.12,3,0.00,0.86,31.76,0.3210,medio,No
1866,62.19,3,0.00,1.01,31.78,0.3200,medio,No
1868,62.25,2,0.00,1.02,31.79,0.3200,medio,No
1870,62.32,2,0.00,1.30,32.27,0.3200,medio,No
1872,62.39,3,18.00,3.01,31.58,0.6110,alto,No
1874,62.45,2,18.00,2.31,31.99,0.6150,alto,No
1876,62.52,3,0.00,1.22,31.91,0.3190,medio,No
1878,62.59,3,0.00,1.21,31.94,0.3190,medio,No
1880,62.65,3,12.00,1.82,32.00,0.5670,medio,No
1882,62.72,3,0.00,0.65,31.67,0.3210,medio,No
1884,62.79,3,6.00,1.77,32.02,0.5170,medio,No
1886,62.85,3,18.00,2.35,31.89,0.6150,alto,No
1888,62.92,4,12.00,2.10,31.82,0.5660,medio,No
1890,62.99,4,18.00,3.04,32.07,0.6120,alto,No
1892,63.05,3,18.00,4.92,32.54,0.6050,alto,No
1894,63.12,3,18.00,5.00,32.46,0.6050,alto,No
1896,63.19,3,18.00,4.35,32.36,0.6070,alto,No
1898,63.25,3,18.00,5.46,32.70,0.6020,alto,No
1900,63.32,3,18.00,5.37,32.29,0.6030,alto,No
1902,63.39,4,18.00,3.68,32.18,0.6100,alto,No
1904,63.45,3,12.00,3.83,32.59,0.5510,medio,No
1906,63.52,4,12.00,3.71,32.42,0.5560,medio,No
1908,63.59,4,12.00,3.08,32.28,0.5620,medio,No
1910,63.65,1,6.00,1.73,0.00,0.4430,medio,No
1912,63.72,4,0.00,0.99,32.44,0.3220,medio,No
1914,63.79,3,0.00,1.58,32.55,0.3190,medio,No
1916,63.85,3,6.00,1.63,32.26,0.5180,medio,No
1918,63.92,3,0.00,0.80,32.48,0.3220,medio,No
1920,63.99,3,6.00,1.42,32.57,0.5200,medio,No
1922,64.05,3,0.00,0.98,32.28,0.3210,medio,No
1924,64.12,3,6.00,1.49,32.89,0.5210,medio,No
1926,64.19,3,12.00,2.42,32.68,0.5660,medio,No
1928,64.25,3,12.00,2.21,32.13,0.5660,medio,No
1930,64.32,3,6.00,1.46,32.29,0.5190,medio,No
1932,64.39,3,18.00,2.37,32.80,0.6170,alto,No
1934,64.45,3,18.00,3.79,32.88,0.6110,alto,No
1936,64.52,3,18.00,2.85,32.63,0.6140,alto,No
1938,64.59,3,12.00,2.17,32.65,0.5670,medio,No
1940,64.65,3,0.00,1.59,32.30,0.3190,medio,No
1942,64.72,3,0.00,1.51,32.30,0.3190,medio,No
1944,64.79,3,0.00,0.64,32.77,0.3240,medio,No
1946,64.85,3,0.00,1.46,32.57,0.3200,medio,No
1948,64.92,3,6.00,1.97,32.24,0.5040,medio,No
1950,64.99,3,18.00,4.60,31.92,0.6050,alto,No
1952,65.05,2,18.00,6.27,31.71,0.5770,medio,No
1954,65.12,3,18.00,5.49,32.04,0.5990,medio,No
1956,65.19,3,18.00,4.29,32.24,0.6070,alto,No
1958,65.25,3,18.00,3.44,31.94,0.6100,alto,No
1960,65.32,3,0.00,0.63,32.45,0.3230,medio,No
1962,65.39,3,12.00,1.92,32.28,0.5670,medio,No
1964,65.45,3,12.00,3.49,31.95,0.5600,medio,No
1966,65.52,2,12.00,2.25,31.82,0.5650,medio,No
1968,65.59,2,0.00,1.05,32.45,0.3210,medio,No
1970,65.65,1,6.00,2.17,0.00,0.4150,medio,No
1972,65.72,2,12.00,3.43,32.68,0.5620,medio,No
1974,65.79,2,6.00,2.46,32.34,0.4750,medio,No
1976,65.85,2,12.00,3.09,32.65,0.5630,medio,No
1978,65.92,2,12.00,3.26,32.63,0.5630,medio,No
1980,65.99,3,18.00,3.53,39.04,0.6260,alto,No
1982,66.05,2,12.00,3.14,32.56,0.5630,medio,No
1984,66.12,2,12.00,3.17,0.02,0.4870,medio,No
1986,66.19,1,6.00,1.78,0.00,0.4430,medio,No
1988,66.25,2,6.00,2.28,32.49,0.4850,medio,No
1990,66.32,2,12.00,2.59,0.07,0.4890,medio,No
1992,66.39,3,6.00,2.78,32.70,0.4620,medio,No
1994,66.45,4,18.00,3.10,32.54,0.6130,alto,No
1996,66.52,3,18.00,3.87,32.53,0.6100,alto,No
1998,66.59,3,18.00,4.33,32.21,0.6070,alto,No
2000,66.65,2,18.00,4.70,32.18,0.6060,alto,No
2002,66.72,3,18.00,4.07,32.46,0.6090,alto,No
2004,66.79,3,18.00,4.37,32.21,0.6070,alto,No
2006,66.85,2,18.00,4.61,0.06,0.5310,medio,No
2008,66.92,3,6.00,2.71,32.62,0.4640,medio,No
2010,66.99,3,18.00,4.56,31.97,0.6060,alto,No
2012,67.05,2,18.00,4.82,31.73,0.6040,alto,No
2014,67.12,3,18.00,5.48,31.62,0.5990,medio,No
2016,67.19,3,12.00,5.08,31.48,0.5080,medio,No
2018,67.25,4,12.00,5.28,31.40,0.5040,medio,No
2020,67.32,4,12.00,5.74,31.31,0.4930,medio,No
2022,67.39,4,12.00,5.14,31.36,0.5070,medio,No
2024,67.45,2,18.00,6.37,0.08,0.5010,medio,No
2026,67.52,3,18.00,22.12,31.54,0.4180,medio,No
2028,67.59,3,18.00,20.17,31.68,0.4300,medio,No
2030,67.65,3,18.00,20.12,31.30,0.4290,medio,No
2032,67.72,3,18.00,19.00,31.37,0.4370,medio,No
2034,67.79,4,18.00,18.98,31.10,0.4360,medio,No
2036,67.85,4,6.00,18.11,31.50,0.3130,medio,No
2038,67.92,4,6.00,18.12,31.63,0.3130,medio,No
2040,67.99,4,6.00,17.65,31.34,0.3150,medio,No
2042,68.05,3,18.00,18.87,32.18,0.4390,medio,No
2044,68.12,3,24.00,19.11,32.22,0.5020,medio,No
2046,68.19,3,18.00,17.74,31.95,0.4460,medio,No
2048,68.25,2,24.00,17.78,31.96,0.5110,medio,No
2050,68.32,3,24.00,18.39,32.16,0.5070,medio,No
2052,68.39,3,24.00,18.17,32.07,0.5090,medio,No
2054,68.45,3,24.00,18.29,32.31,0.5080,medio,No
2056,68.52,2,30.00,18.23,32.29,0.5730,medio,No
2058,68.59,2,24.00,18.41,32.09,0.5070,medio,No
2060,68.65,2,18.00,16.94,32.39,0.4530,medio,No
2062,68.72,3,18.00,16.23,32.16,0.4570,medio,No
2064,68.79,3,18.00,16.87,32.41,0.4530,medio,No
2066,68.85,3,24.00,17.42,32.77,0.5160,medio,No
2068,68.92,2,24.00,16.81,32.64,0.5200,medio,No
2070,68.99,2,24.00,17.22,32.85,0.5180,medio,No
2072,69.05,3,24.00,16.62,32.78,0.5220,medio,No
2074,69.12,2,24.00,16.68,32.78,0.5220,medio,No
2076,69.18,3,24.00,16.50,32.59,0.5230,medio,No
2078,69.25,1,24.00,16.34,0.00,0.4480,medio,No
2080,69.32,2,24.00,16.00,32.56,0.5270,medio,No
2082,69.38,3,12.00,15.33,32.28,0.3970,medio,No
2084,69.45,2,12.00,2.40,32.07,0.5650,medio,No
2086,69.52,2,12.00,2.83,31.98,0.5630,medio,No
2088,69.58,3,12.00,3.85,32.26,0.5490,medio,No
2090,69.65,2,18.00,4.23,31.76,0.6060,alto,No
2092,69.72,2,18.00,4.40,32.17,0.6070,alto,No
2094,69.78,2,18.00,4.19,32.23,0.6080,alto,No
2096,69.85,2,18.00,4.31,31.91,0.6070,alto,No
2098,69.92,3,18.00,4.06,32.14,0.6080,alto,No
2100,69.98,2,12.00,2.03,32.20,0.5670,medio,No
2102,70.05,3,6.00,1.86,32.15,0.5130,medio,No
2104,70.12,3,0.00,1.18,32.16,0.3200,medio,No
2106,70.18,2,6.00,1.52,32.55,0.5200,medio,No
2108,70.25,3,6.00,1.84,31.86,0.5140,medio,No
2110,70.32,2,12.00,1.98,32.11,0.5670,medio,No
2112,70.38,3,6.00,1.53,32.02,0.5180,medio,No
2114,70.45,3,0.00,1.42,32.36,0.3200,medio,No
2116,70.52,2,6.00,1.74,32.73,0.5190,medio,No
2118,70.58,2,12.00,1.99,32.31,0.5670,medio,No
2120,70.65,2,12.00,2.79,32.55,0.5640,medio,No
2122,70.72,2,12.00,1.68,32.44,0.5690,medio,No
2124,70.78,2,6.00,1.59,32.58,0.5190,medio,No
2126,70.85,3,12.00,2.64,37.50,0.5770,medio,No
2128,70.92,3,12.00,2.49,36.11,0.5740,medio,No
2130,70.98,3,12.00,2.19,34.38,0.5710,medio,No
2132,71.05,3,6.00,1.35,32.58,0.5200,medio,No
2134,71.12,3,18.00,21.26,32.49,0.4250,medio,No
2136,71.18,2,12.00,18.51,31.94,0.3770,medio,No
2138,71.25,3,18.00,17.96,31.64,0.4440,medio,No
2140,71.32,3,12.00,16.67,31.90,0.3870,medio,No
2142,71.38,4,18.00,16.70,32.25,0.4540,medio,No
2144,71.45,2,30.00,16.71,16.54,0.5500,medio,No
2146,71.52,2,30.00,43.23,21.57,0.4010,medio,No
2148,71.58,2,30.00,42.65,27.02,0.4170,medio,No
2150,71.65,2,30.00,41.71,33.14,0.4360,medio,No
2152,71.72,1,30.00,41.40,0.00,0.3600,medio,No
2154,71.78,2,30.00,41.05,31.64,0.4360,medio,No
2156,71.85,2,18.00,40.32,31.83,0.3260,medio,No
2158,71.92,1,18.00,40.53,0.00,0.2510,bajo,No
2160,71.98,1,18.00,40.00,0.00,0.2540,bajo,No
2162,72.05,1,18.00,40.15,0.00,0.2530,bajo,No
2164,72.12,1,18.00,40.22,0.00,0.2530,bajo,No
2166,72.18,2,12.00,39.92,32.31,0.2730,bajo,No
2168,72.25,3,18.00,40.11,32.51,0.3290,medio,No
2170,72.32,2,18.00,40.47,32.26,0.3270,medio,No
2172,72.38,2,18.00,40.30,31.96,0.3270,medio,No
2174,72.45,2,18.00,40.28,31.85,0.3270,medio,No
2176,72.52,3,12.00,39.83,31.79,0.2720,bajo,No
2178,72.58,3,18.00,40.09,32.04,0.3280,medio,No
2180,72.65,3,24.00,41.02,32.50,0.3810,medio,No
2182,72.72,3,18.00,40.84,32.19,0.3250,medio,No
2184,72.78,3,18.00,40.35,32.35,0.3270,medio,No
2186,72.85,3,12.00,40.16,32.32,0.2720,bajo,No
2188,72.92,2,18.00,40.35,32.01,0.3270,medio,No
2190,72.98,3,18.00,40.36,32.06,0.3270,medio,No
2192,73.05,2,18.00,40.22,31.65,0.3260,medio,No
2194,73.12,2,12.00,39.70,31.75,0.2720,bajo,No
2196,73.18,3,24.00,39.08,31.83,0.3890,medio,No
2198,73.25,3,18.00,40.16,31.85,0.3270,medio,No
2200,73.32,4,24.00,40.07,35.80,0.3940,medio,No
2202,73.38,4,24.00,40.75,34.42,0.3870,medio,No
2204,73.45,2,24.00,40.52,32.05,0.3830,medio,No
2206,73.52,3,18.00,40.05,31.67,0.3270,medio,No
2208,73.58,4,18.00,39.78,31.56,0.3280,medio,No
2210,73.65,5,18.00,40.20,36.15,0.3370,medio,No
2212,73.72,4,12.00,3.25,34.76,0.5680,medio,No
2214,73.78,5,18.00,2.43,33.73,0.6190,alto,No
2216,73.85,5,30.00,39.85,32.09,0.4430,medio,No
2218,73.92,4,30.00,48.67,31.08,0.3970,medio,No
2220,73.98,3,24.00,47.20,31.16,0.3490,medio,No
2222,74.05,4,30.00,48.74,31.21,0.3970,medio,No
2224,74.12,4,30.00,49.78,31.42,0.3930,medio,No
2226,74.18,4,30.00,47.14,31.55,0.4060,medio,No
2228,74.25,4,30.00,45.72,31.57,0.4130,medio,No
2230,74.32,5,18.00,44.15,45.21,0.3400,medio,No
2232,74.38,2,30.00,42.83,31.17,0.4260,medio,No
2234,74.45,4,24.00,58.11,31.70,0.3000,medio,No
2236,74.52,4,18.00,57.55,37.65,0.2620,bajo,No
2238,74.58,2,36.00,57.89,31.39,0.3600,medio,No
2240,74.65,2,30.00,56.90,31.42,0.3600,medio,No
2242,74.72,2,30.00,55.31,31.05,0.3660,medio,No
2244,74.78,2,30.00,55.71,31.52,0.3660,medio,No
2246,74.85,2,30.00,55.50,31.03,0.3650,medio,No
2248,74.92,2,36.00,55.99,0.09,0.2960,bajo,No
2250,74.98,4,36.00,55.59,35.54,0.3800,medio,No
2252,75.05,3,36.00,56.54,34.08,0.3730,medio,No
2254,75.12,2,36.00,56.36,32.53,0.3700,medio,No
2256,75.18,4,36.00,56.12,31.00,0.3670,medio,No
2258,75.25,1,36.00,57.51,0.00,0.2890,bajo,No
2260,75.32,5,36.00,56.16,30.87,0.3670,medio,No
2262,75.38,4,42.00,55.54,31.02,0.3750,medio,No
2264,75.45,3,42.00,53.89,22.93,0.3640,medio,No
2266,75.52,1,48.00,53.47,0.00,0.3180,medio,No
2268,75.58,1,48.00,64.14,0.00,0.2840,bajo,No
2270,75.65,2,48.00,64.12,34.66,0.3650,medio,No
2272,75.72,3,54.00,64.60,33.46,0.3660,medio,No
2274,75.78,7,54.00,64.11,35.03,0.3700,medio,No
2276,75.85,5,60.00,64.46,38.62,0.3820,medio,No
2278,75.92,4,54.00,54.92,40.74,0.4100,medio,No
2280,75.98,4,60.00,54.48,31.29,0.3960,medio,No
2282,76.05,3,60.00,55.77,31.31,0.3890,medio,No
2284,76.12,3,54.00,55.02,30.78,0.3870,medio,No
2286,76.18,3,48.00,54.51,31.09,0.3850,medio,No
2288,76.25,4,48.00,54.50,36.31,0.3970,medio,No
2290,76.32,4,48.00,54.14,35.08,0.3960,medio,No
2292,76.38,6,54.00,63.78,33.92,0.3670,medio,No
2294,76.45,4,60.00,63.87,32.55,0.3680,medio,No
2296,76.52,5,66.00,60.87,37.74,0.3870,medio,No
2298,76.58,4,60.00,51.22,31.57,0.4130,medio,No
2300,76.65,3,60.00,50.39,32.03,0.4180,medio,No
2302,76.72,2,72.00,50.62,6.60,0.3680,medio,No
2304,76.78,2,72.00,58.99,10.95,0.3350,medio,No
2306,76.85,2,72.00,58.84,15.06,0.3450,medio,No
2308,76.92,2,72.00,58.77,19.48,0.3560,medio,No
2310,76.98,2,72.00,58.69,24.87,0.3690,medio,No
2312,77.05,2,66.00,58.80,30.69,0.3770,medio,No
2314,77.12,2,66.00,58.46,37.33,0.3940,medio,No
2316,77.18,3,72.00,58.92,41.13,0.4050,medio,No
2318,77.25,2,66.00,60.03,44.40,0.4030,medio,No
2320,77.32,2,60.00,59.60,32.23,0.3720,medio,No
2322,77.38,3,54.00,60.84,32.30,0.3650,medio,No
2324,77.45,2,48.00,60.76,32.10,0.3600,medio,No
2326,77.52,3,48.00,60.77,34.45,0.3660,medio,No
2328,77.58,1,54.00,61.06,0.00,0.2900,bajo,No
2330,77.65,1,60.00,61.39,0.00,0.2940,bajo,No
2332,77.72,1,60.00,61.35,0.00,0.2940,bajo,No
2334,77.78,2,60.00,61.70,32.12,0.3690,medio,No
2336,77.85,3,54.00,64.98,31.88,0.3620,medio,No
2338,77.92,1,54.00,64.57,0.00,0.2880,bajo,No
2340,77.98,4,48.00,53.44,32.09,0.3930,medio,No
2342,78.05,0,42.00,53.62,0.00,0.3120,medio,No
2344,78.12,3,36.00,61.32,32.00,0.3510,medio,No
2346,78.18,3,36.00,61.22,31.91,0.3510,medio,No
2348,78.25,3,42.00,61.91,31.41,0.3540,medio,No
2350,78.32,3,42.00,61.93,31.58,0.3540,medio,No
2352,78.38,3,42.00,62.30,36.80,0.3660,medio,No
2354,78.45,4,36.00,67.27,35.86,0.3580,medio,No
2356,78.52,5,36.00,67.19,37.03,0.3610,medio,No
2358,78.58,5,30.00,54.79,35.95,0.3800,medio,No
2360,78.65,7,30.00,58.14,34.45,0.3610,medio,No
2362,78.72,5,36.00,55.92,32.92,0.3730,medio,No
2364,78.78,6,24.00,59.12,31.83,0.2960,bajo,No
2366,78.85,5,30.00,59.45,31.85,0.3490,medio,No
2368,78.92,5,42.00,65.44,31.99,0.3540,medio,No
2370,78.98,5,48.00,62.59,31.90,0.3590,medio,No
2372,79.05,5,48.00,71.17,32.08,0.3550,medio,No
2374,79.12,4,54.00,70.26,31.94,0.3590,medio,No
2376,79.18,3,48.00,69.19,32.30,0.3570,medio,No
2378,79.25,3,36.00,67.55,31.53,0.3480,medio,No
2380,79.32,2,36.00,56.81,31.70,0.3660,medio,No
2382,79.38,2,36.00,56.14,31.50,0.3680,medio,No
2384,79.45,3,36.00,54.32,31.61,0.3770,medio,No
2386,79.52,1,42.00,53.62,0.00,0.3120,medio,No
2388,79.58,2,36.00,53.47,31.68,0.3810,medio,No
2390,79.65,1,42.00,53.82,0.00,0.3110,medio,No
2392,79.72,3,30.00,53.30,32.02,0.3780,medio,No
2394,79.78,3,42.00,53.96,31.36,0.3830,medio,No
2396,79.85,3,36.00,53.44,31.33,0.3810,medio,No
2398,79.92,0,36.00,53.39,0.00,0.3080,medio,No
2400,79.98,0,36.00,53.37,0.00,0.3080,medio,No
2402,80.05,3,24.00,44.40,31.93,0.3640,medio,No
2404,80.12,3,24.00,44.07,31.65,0.3650,medio,No
2406,80.18,3,24.00,44.35,31.34,0.3630,medio,No
2408,80.25,3,30.00,44.52,31.33,0.4180,medio,No
2410,80.32,3,36.00,45.16,31.31,0.4210,medio,No
2412,80.38,3,30.00,44.30,31.43,0.4190,medio,No
2414,80.45,3,24.00,44.12,31.45,0.3640,medio,No
2416,80.52,3,24.00,44.46,31.66,0.3630,medio,No
2418,80.58,3,42.00,44.72,31.59,0.4300,medio,No
2420,80.65,2,42.00,45.02,0.16,0.3550,medio,No
2422,80.72,3,24.00,45.41,31.28,0.3580,medio,No
2424,80.78,3,18.00,44.95,31.31,0.3040,medio,No
2426,80.85,3,18.00,45.09,31.53,0.3040,medio,No
2428,80.92,3,12.00,41.22,31.38,0.2650,bajo,No
2430,80.98,3,18.00,39.40,31.09,0.3290,medio,No
2432,81.05,3,18.00,39.22,31.29,0.3300,medio,No
2434,81.12,3,24.00,40.06,31.06,0.3830,medio,No
2436,81.18,3,6.00,1.53,31.58,0.5170,medio,No
2438,81.25,3,0.00,1.52,31.31,0.3170,medio,No
2440,81.32,3,0.00,1.29,31.38,0.3180,medio,No
2442,81.38,3,18.00,2.37,31.69,0.6140,alto,No
2444,81.45,3,12.00,2.17,31.76,0.5650,medio,No
2446,81.52,2,12.00,2.35,31.36,0.5630,medio,No
2448,81.58,4,0.00,1.50,36.46,0.3290,medio,No
2450,81.65,3,6.00,1.45,35.79,0.5270,medio,No
2452,81.72,4,12.00,2.83,35.17,0.5700,medio,No
2454,81.78,4,12.00,1.75,34.01,0.5720,medio,No
2456,81.85,4,18.00,17.74,33.32,0.4500,medio,No
2458,81.92,4,18.00,18.66,32.33,0.4410,medio,No
2460,81.98,4,18.00,18.43,32.03,0.4420,medio,No
2462,82.05,5,18.00,18.44,31.96,0.4420,medio,No
2464,82.12,5,6.00,17.97,36.85,0.3260,medio,No
2466,82.18,5,18.00,19.74,35.29,0.4410,medio,No
2468,82.25,4,18.00,19.60,33.31,0.4370,medio,No
2470,82.32,4,6.00,19.03,31.41,0.3080,medio,No
2472,82.38,4,18.00,20.70,31.69,0.4270,medio,No
2474,82.45,4,24.00,44.83,31.79,0.3610,medio,No
2476,82.52,4,24.00,49.83,32.43,0.3400,medio,No
2478,82.58,3,18.00,51.33,19.29,0.2470,bajo,No
2480,82.65,2,18.00,51.28,32.52,0.2780,bajo,No
2482,82.72,2,18.00,51.55,32.70,0.2770,bajo,No
2484,82.78,2,18.00,49.90,32.47,0.2840,bajo,No
2486,82.85,2,18.00,48.75,32.70,0.2900,bajo,No
2488,82.92,1,18.00,47.57,0.00,0.2190,bajo,No
2490,82.98,0,18.00,46.12,0.00,0.2250,bajo,No
2492,83.05,0,18.00,43.76,0.00,0.2360,bajo,No
2494,83.12,1,24.00,40.06,0.00,0.3100,medio,No
2496,83.18,0,24.00,34.50,0.00,0.3380,medio,No
2498,83.25,2,24.00,34.64,32.57,0.4130,medio,No
2500,83.32,2,24.00,34.65,32.63,0.4130,medio,No
2502,83.38,2,24.00,34.73,32.56,0.4120,medio,No
2504,83.45,2,24.00,34.52,32.67,0.4140,medio,No
2506,83.52,1,24.00,34.43,0.00,0.3380,medio,No
2508,83.58,1,24.00,34.39,0.00,0.3380,medio,No
2510,83.65,0,24.00,34.52,0.00,0.3370,medio,No
2512,83.72,2,18.00,33.44,32.57,0.3610,medio,No
2514,83.78,1,18.00,33.42,0.00,0.2850,bajo,No
2516,83.85,1,18.00,33.37,0.00,0.2850,bajo,No
2518,83.92,1,24.00,33.53,0.00,0.3430,medio,No
2520,83.98,3,24.00,33.56,35.13,0.4240,medio,No
2522,84.05,3,24.00,33.81,33.33,0.4190,medio,No
2524,84.12,3,24.00,34.08,32.43,0.4150,medio,No
2526,84.18,2,30.00,42.45,2.09,0.3600,medio,No
2528,84.25,1,30.00,55.26,0.00,0.2940,bajo,No
2530,84.32,2,30.00,55.65,26.29,0.3540,medio,No
2532,84.38,4,30.00,57.34,32.66,0.3610,medio,No
2534,84.45,3,30.00,55.81,32.21,0.3670,medio,No
2536,84.51,5,30.00,54.93,32.22,0.3710,medio,No
2538,84.58,2,36.00,54.30,11.58,0.3310,medio,No
2540,84.65,2,24.00,27.06,32.03,0.4520,medio,No
2542,84.71,1,18.00,26.09,0.00,0.3220,medio,No
2544,84.78,2,24.00,25.69,4.44,0.3950,medio,No
2546,84.85,3,18.00,24.16,31.89,0.4070,medio,No
2548,84.91,2,18.00,22.90,32.02,0.4150,medio,No
2550,84.98,2,18.00,21.98,31.79,0.4190,medio,No
2552,85.05,3,18.00,21.73,35.92,0.4310,medio,No
2554,85.11,1,24.00,21.63,0.00,0.4100,medio,No
2556,85.18,2,24.00,21.71,31.95,0.4840,medio,No
2558,85.25,1,18.00,21.32,0.00,0.3490,medio,No
2560,85.31,2,24.00,21.91,31.61,0.4820,medio,No
2562,85.38,2,24.00,22.31,29.82,0.4750,medio,No
2564,85.45,2,18.00,20.99,27.06,0.4140,medio,No
2566,85.51,2,24.00,21.11,24.22,0.4700,medio,No
2568,85.58,3,24.00,47.38,21.32,0.3250,medio,No
2570,85.65,3,24.00,47.16,17.83,0.3180,medio,No
2572,85.71,3,24.00,47.52,32.59,0.3510,medio,No
2574,85.78,4,24.00,47.23,32.18,0.3510,medio,No
2576,85.85,2,24.00,47.32,5.80,0.2890,bajo,No
2578,85.91,2,18.00,46.60,0.28,0.2240,bajo,No
2580,85.98,2,18.00,46.64,5.97,0.2370,bajo,No
2582,86.05,1,24.00,47.29,0.00,0.2760,bajo,No
2584,86.11,2,24.00,47.26,38.38,0.3660,medio,No
2586,86.18,3,24.00,47.10,37.27,0.3640,medio,No
2588,86.25,1,24.00,47.19,0.00,0.2760,bajo,No
2590,86.31,1,24.00,47.07,0.00,0.2770,bajo,No
2592,86.38,3,24.00,49.72,1.96,0.2690,bajo,No
2594,86.45,1,18.00,45.23,0.00,0.2290,bajo,No
2596,86.51,4,12.00,45.66,31.77,0.2460,bajo,No
2598,86.58,4,12.00,44.32,29.48,0.2460,bajo,No
2600,86.65,3,18.00,43.82,27.71,0.3010,medio,No
2602,86.71,4,30.00,43.41,31.97,0.4250,medio,No
2604,86.78,4,36.00,58.45,32.06,0.3590,medio,No
2606,86.85,4,36.00,73.39,18.84,0.3160,medio,No
2608,86.91,2,36.00,73.14,3.14,0.2790,bajo,No
2610,86.98,2,36.00,72.72,3.39,0.2800,bajo,No
2612,87.05,4,36.00,71.96,31.81,0.3470,medio,No
2614,87.11,3,36.00,71.09,3.15,0.2800,bajo,No
2616,87.18,3,36.00,71.16,39.14,0.3640,medio,No
2618,87.25,2,36.00,70.84,31.52,0.3460,medio,No
2620,87.31,3,30.00,70.56,31.65,0.3430,medio,No
2622,87.38,2,30.00,70.03,31.47,0.3430,medio,No
2624,87.45,4,30.00,68.90,36.49,0.3550,medio,No
2626,87.51,5,30.00,68.23,59.88,0.4100,medio,No
2628,87.58,3,30.00,66.89,3.51,0.2780,bajo,No
2630,87.65,3,36.00,66.67,2.29,0.2800,bajo,No
2632,87.71,2,36.00,65.39,1.12,0.2770,bajo,No
2634,87.78,3,36.00,65.36,2.30,0.2800,bajo,No
2636,87.85,3,42.00,73.28,2.44,0.2810,bajo,No
2638,87.91,3,42.00,73.67,6.38,0.2910,bajo,No
2640,87.98,3,36.00,74.17,9.19,0.2930,bajo,No
2642,88.05,3,42.00,64.92,13.35,0.3100,medio,No
2644,88.11,3,42.00,76.92,17.80,0.3160,medio,No
2646,88.18,3,42.00,78.38,22.49,0.3270,medio,No
2648,88.25,2,42.00,79.30,8.03,0.2930,bajo,No
2650,88.31,1,42.00,79.38,0.00,0.2740,bajo,No
2652,88.38,3,48.00,80.04,32.18,0.3520,medio,No
2654,88.45,3,42.00,80.27,34.20,0.3530,medio,No
2656,88.51,2,48.00,80.59,32.55,0.3530,medio,No
2658,88.58,2,36.00,85.57,31.97,0.3440,medio,No
2660,88.65,2,42.00,84.83,32.32,0.3480,medio,No
2662,88.71,3,42.00,83.16,32.16,0.3480,medio,No
2664,88.78,1,42.00,81.38,0.00,0.2730,bajo,No
2666,88.85,2,42.00,79.02,32.09,0.3490,medio,No
2668,88.91,2,42.00,79.28,32.23,0.3490,medio,No
2670,88.98,2,36.00,78.32,32.27,0.3460,medio,No
2672,89.05,1,36.00,71.58,0.00,0.2730,bajo,No
2674,89.11,2,36.00,71.48,32.19,0.3480,medio,No
2676,89.18,3,24.00,71.24,32.10,0.2900,bajo,No
2678,89.25,1,30.00,56.04,0.00,0.2910,bajo,No
2680,89.31,3,30.00,56.07,31.94,0.3650,medio,No
2682,89.38,3,30.00,56.83,31.73,0.3610,medio,No
2684,89.45,5,30.00,57.46,35.79,0.3680,medio,No
2686,89.51,4,30.00,56.99,34.97,0.3680,medio,No
2688,89.58,3,30.00,57.50,33.45,0.3620,medio,No
2690,89.65,1,36.00,57.31,0.00,0.2890,bajo,No
