Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
2611,87.02,2,18.00,143.40,4.80,0.1670,bajo,No
2612,87.05,2,18.00,98.61,3.69,0.1670,bajo,No
2613,87.08,4,18.00,98.62,32.93,0.2350,bajo,No
2614,87.12,3,18.00,93.12,29.65,0.2280,bajo,No
2615,87.15,4,18.00,89.89,34.16,0.2390,bajo,No
2616,87.18,5,30.00,87.80,37.78,0.3540,medio,No
2617,87.22,5,30.00,78.81,34.06,0.3470,medio,No
2618,87.25,5,30.00,79.72,39.62,0.3590,medio,No
2619,87.28,4,30.00,79.40,35.39,0.3500,medio,No
2620,87.32,3,36.00,77.14,36.22,0.3560,medio,No
2621,87.35,3,36.00,67.34,37.14,0.3610,medio,No
2622,87.38,4,36.00,72.92,38.06,0.3610,medio,No
2623,87.42,4,36.00,73.13,9.58,0.2950,bajo,No
2624,87.45,2,36.00,73.07,5.07,0.2840,bajo,No
2625,87.48,2,36.00,73.21,5.56,0.2850,bajo,No
2626,87.52,2,36.00,73.47,6.13,0.2860,bajo,No
2627,87.55,3,36.00,77.20,10.76,0.2960,bajo,No
2628,87.58,4,36.00,79.69,11.77,0.2980,bajo,No
2629,87.62,2,36.00,81.69,8.04,0.2890,bajo,No
2630,87.65,3,36.00,83.67,8.92,0.2900,bajo,No
2631,87.68,4,36.00,82.36,12.83,0.3000,bajo,No
2632,87.72,3,36.00,82.99,10.23,0.2930,bajo,No
2633,87.75,3,42.00,84.42,11.21,0.2990,bajo,No
2634,87.78,3,42.00,80.29,11.95,0.3010,medio,No
2635,87.82,3,42.00,81.29,12.82,0.3030,medio,No
2636,87.85,3,48.00,80.36,13.84,0.3090,medio,No
2637,87.88,3,48.00,76.01,14.88,0.3130,medio,No
2638,87.92,2,48.00,76.56,16.05,0.3160,medio,No
2639,87.95,3,48.00,79.34,17.12,0.3170,medio,No
2640,87.98,3,48.00,80.30,25.22,0.3360,medio,No
2641,88.02,3,42.00,89.86,19.70,0.3170,medio,No
2642,88.05,1,42.00,90.01,0.00,0.2710,bajo,No
2643,88.08,2,42.00,90.11,21.93,0.3220,medio,No
2644,88.12,2,36.00,87.03,22.11,0.3200,medio,No
2645,88.15,2,36.00,87.56,22.14,0.3200,medio,No
2646,88.18,1,36.00,88.90,0.00,0.2680,bajo,No
2647,88.22,1,36.00,89.83,0.00,0.2680,bajo,No
2648,88.25,2,36.00,94.97,0.00,0.2670,bajo,No
2649,88.28,2,36.00,96.87,0.08,0.2670,bajo,No
2650,88.32,2,36.00,97.32,0.04,0.2670,bajo,No
2651,88.35,1,36.00,99.39,0.00,0.2660,bajo,No
2652,88.38,1,36.00,99.35,0.00,0.2660,bajo,No
2653,88.42,1,30.00,97.30,0.00,0.2640,bajo,No
2654,88.45,1,30.00,99.78,0.00,0.2640,bajo,No
2655,88.48,1,30.00,101.25,0.00,0.2630,bajo,No
2656,88.52,1,30.00,101.67,0.00,0.2630,bajo,No
2657,88.55,1,30.00,99.36,0.00,0.2640,bajo,No
2658,88.58,1,30.00,99.49,0.00,0.2640,bajo,No
2659,88.62,1,24.00,97.85,0.00,0.2110,bajo,No
2660,88.65,0,24.00,97.85,0.00,0.2110,bajo,No
2661,88.68,0,24.00,97.79,0.00,0.2110,bajo,No
2662,88.72,1,18.00,112.99,0.00,0.1570,bajo,No
2663,88.75,1,18.00,109.68,0.00,0.1570,bajo,No
2664,88.78,1,18.00,106.94,0.00,0.1580,bajo,No
2665,88.82,1,18.00,103.51,0.00,0.1580,bajo,No
2666,88.85,0,18.00,100.98,0.00,0.1580,bajo,No
2667,88.88,0,18.00,97.46,0.00,0.1580,bajo,No
2668,88.92,0,18.00,96.15,0.00,0.1580,bajo,No
2669,88.95,0,18.00,95.33,0.00,0.1580,bajo,No
2670,88.98,0,18.00,94.51,0.00,0.1590,bajo,No
2671,89.02,0,18.00,98.82,0.00,0.1580,bajo,No
2672,89.05,0,18.00,100.66,0.00,0.1580,bajo,No
2673,89.08,0,18.00,101.64,0.00,0.1580,bajo,No
2674,89.12,0,18.00,101.96,0.00,0.1580,bajo,No
2675,89.15,0,18.00,101.96,0.00,0.1580,bajo,No
2676,89.18,0,12.00,87.43,0.00,0.1060,bajo,No
2677,89.22,0,12.00,87.43,0.00,0.1060,bajo,No
2678,89.25,0,12.00,87.43,0.00,0.1060,bajo,No
2679,89.28,0,12.00,87.43,0.00,0.1060,bajo,No
2680,89.32,0,12.00,87.43,0.00,0.1060,bajo,No
2681,89.35,0,6.00,99.19,0.00,0.0530,bajo,No
2682,89.38,0,6.00,99.19,0.00,0.0530,bajo,No
2683,89.42,0,6.00,99.19,0.00,0.0530,bajo,No
2684,89.45,0,6.00,99.19,0.00,0.0530,bajo,No
2685,89.48,0,6.00,99.19,0.00,0.0530,bajo,No
2686,89.52,0,6.00,99.19,0.00,0.0530,bajo,No
2687,89.55,0,6.00,99.19,0.00,0.0530,bajo,No
2688,89.58,0,6.00,99.19,0.00,0.0530,bajo,No
2689,89.62,0,6.00,99.19,0.00,0.0530,bajo,No
2690,89.65,0,6.00,99.19,0.00,0.0530,bajo,No
2691,89.68,0,6.00,99.19,0.00,0.0530,bajo,No
2692,89.72,0,6.00,99.19,0.00,0.0530,bajo,No
2693,89.75,0,6.00,99.19,0.00,0.0530,bajo,No
2694,89.78,0,6.00,99.19,0.00,0.0530,bajo,No
2695,89.82,0,6.00,99.19,0.00,0.0530,bajo,No
2696,89.85,0,0.00,0.00,0.00,0.4000,medio,No
2697,89.88,0,0.00,0.00,0.00,0.4000,medio,No
2698,89.92,0,0.00,0.00,0.00,0.4000,medio,No
2699,89.95,0,0.00,0.00,0.00,0.4000,medio,No
2700,89.98,0,0.00,0.00,0.00,0.4000,medio,No
2701,90.02,0,0.00,0.00,0.00,0.4000,medio,No
2702,90.05,0,0.00,0.00,0.00,0.4000,medio,No
2703,90.08,0,0.00,0.00,0.00,0.4000,medio,No
2704,90.12,0,0.00,0.00,0.00,0.4000,medio,No
2705,90.15,0,0.00,0.00,0.00,0.4000,medio,No
2706,90.18,0,0.00,0.00,0.00,0.4000,medio,No
2707,90.22,0,0.00,0.00,0.00,0.4000,medio,No
2708,90.25,0,0.00,0.00,0.00,0.4000,medio,No
2709,90.28,0,0.00,0.00,0.00,0.4000,medio,No
2710,90.32,0,0.00,0.00,0.00,0.4000,medio,No
2711,90.35,0,0.00,0.00,0.00,0.4000,medio,No
2712,90.38,0,0.00,0.00,0.00,0.4000,medio,No
2713,90.42,0,0.00,0.00,0.00,0.4000,medio,No
2714,90.45,0,0.00,0.00,0.00,0.4000,medio,No
2715,90.48,0,0.00,0.00,0.00,0.4000,medio,No
2716,90.52,0,0.00,0.00,0.00,0.4000,medio,No
2717,90.55,0,0.00,0.00,0.00,0.4000,medio,No
2718,90.58,0,0.00,0.00,0.00,0.4000,medio,No
2719,90.62,0,0.00,0.00,0.00,0.4000,medio,No
2720,90.65,0,0.00,0.00,0.00,0.4000,medio,No
2721,90.68,0,0.00,0.00,0.00,0.4000,medio,No
2722,90.72,0,0.00,0.00,0.00,0.4000,medio,No
2723,90.75,0,0.00,0.00,0.00,0.4000,medio,No
2724,90.78,0,0.00,0.00,0.00,0.4000,medio,No
2725,90.82,0,0.00,0.00,0.00,0.4000,medio,No
2726,90.85,0,0.00,0.00,0.00,0.4000,medio,No
2727,90.88,0,0.00,0.00,0.00,0.4000,medio,No
2728,90.92,0,0.00,0.00,0.00,0.4000,medio,No
2729,90.95,0,0.00,0.00,0.00,0.4000,medio,No
2730,90.98,0,0.00,0.00,0.00,0.4000,medio,No
2731,91.02,0,0.00,0.00,0.00,0.4000,medio,No
2732,91.05,0,0.00,0.00,0.00,0.4000,medio,No
2733,91.08,1,0.00,0.00,0.00,0.4000,medio,No
2734,91.12,1,0.00,0.00,0.00,0.4000,medio,No
2735,91.15,1,0.00,0.00,0.00,0.4000,medio,No
2736,91.18,1,6.00,0.00,0.00,0.4500,medio,No
2737,91.22,3,6.00,121.52,4.27,0.0620,bajo,No
2738,91.25,2,6.00,147.86,5.35,0.0640,bajo,No
2739,91.28,3,6.00,150.00,5.58,0.0650,bajo,No
2740,91.32,3,12.00,150.00,10.94,0.1290,bajo,No
2741,91.35,3,12.00,103.33,11.44,0.1320,bajo,No
2742,91.38,6,12.00,103.33,14.04,0.1380,bajo,No
2743,91.42,5,18.00,103.33,13.94,0.1900,bajo,No
2744,91.45,6,18.00,118.89,13.82,0.1890,bajo,No
2745,91.48,6,24.00,113.66,14.12,0.2420,bajo,No
2746,91.52,5,36.00,106.29,13.96,0.2980,bajo,No
2747,91.55,7,36.00,99.01,18.33,0.3090,medio,No
2748,91.58,8,36.00,93.36,18.59,0.3110,medio,No
2749,91.62,6,36.00,89.46,14.16,0.3010,medio,No
2750,91.65,6,36.00,84.70,17.99,0.3110,medio,No
2751,91.68,8,36.00,75.74,18.29,0.3140,medio,No
2752,91.72,6,36.00,68.32,18.21,0.3160,medio,No
2753,91.75,10,42.00,63.92,19.19,0.3240,medio,No
2754,91.78,8,42.00,55.69,18.13,0.3440,medio,No
2755,91.82,8,42.00,47.15,18.16,0.3860,medio,No
2756,91.85,7,54.00,43.52,18.29,0.4170,medio,No
2757,91.88,5,54.00,33.38,13.97,0.4660,medio,No
2758,91.92,7,54.00,27.06,18.00,0.5190,medio,No
2759,91.95,6,54.00,22.54,18.00,0.5560,medio,No
2760,91.98,4,54.00,20.81,10.63,0.5550,medio,No
2761,92.02,5,54.00,18.34,14.13,0.5890,medio,No
2762,92.05,7,54.00,17.72,17.88,0.6050,alto,No
2763,92.08,5,54.00,19.34,17.88,0.5870,medio,No
2764,92.12,5,54.00,20.44,17.99,0.5760,medio,No
2765,92.15,5,60.00,22.17,17.98,0.5710,medio,No
2766,92.18,5,60.00,21.62,18.12,0.5770,medio,No
2767,92.22,5,60.00,21.46,18.02,0.5780,medio,No
2768,92.25,5,60.00,23.22,17.92,0.5610,medio,No
2769,92.28,6,60.00,24.08,17.95,0.5540,medio,No
2770,92.32,6,54.00,20.24,18.04,0.5780,medio,No
2771,92.35,4,54.00,18.43,10.58,0.5800,medio,No
2772,92.38,4,54.00,17.63,10.55,0.5890,medio,No
2773,92.42,4,54.00,17.72,10.61,0.5880,medio,No
2774,92.45,5,54.00,18.40,18.04,0.5970,medio,No
2775,92.48,6,54.00,20.97,18.10,0.5710,medio,No
2776,92.51,5,54.00,24.33,17.96,0.5400,medio,No
2777,92.55,4,54.00,27.04,10.92,0.5030,medio,No
2778,92.58,5,54.00,29.75,11.07,0.4840,medio,No
2779,92.61,4,54.00,31.51,11.09,0.4720,medio,No
2780,92.65,4,54.00,34.80,11.09,0.4510,medio,No
2781,92.68,5,54.00,40.40,11.18,0.4180,medio,No
2782,92.71,4,54.00,45.42,11.38,0.3910,medio,No
2783,92.75,5,54.00,49.81,11.08,0.3670,medio,No
2784,92.78,3,54.00,53.00,5.31,0.3370,medio,No
2785,92.81,4,54.00,55.05,4.65,0.3260,medio,No
2786,92.85,4,54.00,54.20,3.67,0.3280,medio,No
2787,92.88,2,54.00,58.49,1.95,0.3020,medio,No
2788,92.91,1,54.00,60.62,0.00,0.2900,bajo,No
2789,92.95,2,54.00,59.65,0.10,0.2920,bajo,No
2790,92.98,0,42.00,67.28,0.00,0.2780,bajo,No
2791,93.01,0,42.00,65.60,0.00,0.2790,bajo,No
2792,93.05,0,42.00,63.55,0.00,0.2800,bajo,No
2793,93.08,0,42.00,63.55,0.00,0.2800,bajo,No
2794,93.11,0,42.00,63.55,0.00,0.2800,bajo,No
2795,93.15,0,42.00,61.89,0.00,0.2810,bajo,No
2796,93.18,0,42.00,61.07,0.00,0.2810,bajo,No
2797,93.21,0,42.00,60.98,0.00,0.2810,bajo,No
2798,93.25,0,42.00,61.47,0.00,0.2810,bajo,No
2799,93.28,0,42.00,61.47,0.00,0.2810,bajo,No
2800,93.31,0,42.00,61.47,0.00,0.2810,bajo,No
2801,93.35,0,36.00,70.34,0.00,0.2730,bajo,No
2802,93.38,0,36.00,70.34,0.00,0.2730,bajo,No
2803,93.41,0,36.00,70.34,0.00,0.2730,bajo,No
2804,93.45,0,36.00,70.34,0.00,0.2730,bajo,No
2805,93.48,0,36.00,70.34,0.00,0.2730,bajo,No
2806,93.51,0,36.00,70.34,0.00,0.2730,bajo,No
2807,93.55,0,30.00,79.95,0.00,0.2670,bajo,No
2808,93.58,0,30.00,79.95,0.00,0.2670,bajo,No
2809,93.61,0,30.00,79.95,0.00,0.2670,bajo,No
2810,93.65,0,30.00,79.95,0.00,0.2670,bajo,No
2811,93.68,0,24.00,86.52,0.00,0.2120,bajo,No
2812,93.71,0,18.00,98.47,0.00,0.1580,bajo,No
2813,93.75,0,18.00,98.47,0.00,0.1580,bajo,No
2814,93.78,0,12.00,107.45,0.00,0.1050,bajo,No
2815,93.81,0,12.00,107.45,0.00,0.1050,bajo,No
2816,93.85,0,12.00,107.45,0.00,0.1050,bajo,No
2817,93.88,0,6.00,135.44,0.00,0.0520,bajo,No
2818,93.91,0,6.00,135.44,0.00,0.0520,bajo,No
2819,93.95,0,6.00,135.44,0.00,0.0520,bajo,No
2820,93.98,0,0.00,0.00,0.00,0.4000,medio,No
2821,94.01,0,0.00,0.00,0.00,0.4000,medio,No
